city,total_customers,high_value_customers,avg_customer_spend,max_customer_spend
Talmalmo,2,0,324.74000024795532,386.03000068664551
Zebulon,3,0,150.31666723887125,254.95000171661377
Bully,4,0,90.995000123977661,159.71000003814697
Newcastle,25,0,124.26199996948243,397
Keystone,3,0,117.67000166575114,213.09000396728516
Powder Springs,5,0,85.6720006942749,208
Mercury,5,0,167.12400035858155,552.68999671936035
Elkton,4,0,106.01499915122986,197.08999633789062
Plumergat,6,0,152.9333330790202,371.94999694824219
North Haven,3,0,99.32333501180014,212.97000503540042
Saumur,4,0,57.399999141693115,79.949996948242173
Villarreal,7,0,167.83428737095423,320.84000396728516
Le Sappey-en-Chartreuse,2,0,179.14499855041504,240.40999984741211
Raymore,3,0,156.68333371480304,361
Poisson,3,0,156.15666707356769,398
Raunds,2,0,203.42499971389771,391.85999965667725
Porto Feliz,12,0,137.05250016848245,414
Sucy-en-Brie,2,0,200.48999977111816,328
Bellefont-La Rauze,1,0,184.16999816894531,184.16999816894531
Selby,2,0,74.190001487731934,78.39000129699707
Granger,5,0,162.21999969482422,630.66999626159668
Red Lion,2,0,77.494999885559082,142
Reichenbach im Vogtland,5,0,142.26399955749511,299.62000274658203
Manassas,4,0,136.92999982833862,321.76999855041504
Totton,2,0,165.60999965667725,217.48999977111816
Cocoroc,6,0,83.898333231608078,164.02000045776367
Gifhorn,3,0,75.073333104451493,172
Iwakuni,2,0,76.470000267028809,83.950000762939453
Owasso,4,0,49.065000534057617,114.9900016784668
Salses-le-Château,1,0,122.98999977111816,122.98999977111816
Haan,2,0,48.99000072479248,57.989999771118164
Versonnex,2,0,93.989999771118164,149
Hatfield,1,0,112.98999977111816,112.98999977111816
Colerne,2,0,102.88499927520752,192.77999877929688
Paramount,7,0,107.0385709490095,416.0099983215332
Villers-le-Bouillet,2,0,18.994999885559082,25
Rubery,3,0,140.7933343251546,376.44000244140625
Jumilla,2,0,26.494999885559082,40
Nueva Jarilla,3,0,101.55666542053223,204.66999626159668
Saint Paul,12,0,122.54416720072427,289.99000549316406
Mairena del Alcor,2,0,61.244999885559082,72.989999771118164
Placentia,2,0,77.4399995803833,132.92999839782715
Saint-Martin-de-Seignanx,2,0,96.835000038146973,148.98999977111816
Portugalete,5,0,62.194000244140625,99
Montélimar,3,0,62.7300001780192,126.5
Le Blanc-Mesnil,7,0,107.0642852783203,247.5
Kiryu-shi,5,0,257.93799781799316,529.8699893951416
Lewisville,6,0,108.325000445048,343.05000305175781
Wallsend,3,0,94.390000661214188,185.71000289916992
Hobbs,3,0,90.2400016784668,169.76000213623047
Itiúba,7,0,102.24714265550885,455.31999492645264
Halifax,14,0,99.034285954066689,364.9900016784668
South Windsor,3,0,296.48666508992511,485.74999618530273
Herrenberg,2,0,134.07000064849854,240.19000053405762
Barking,7,0,166.8900032043457,289.29001426696777
Alken,1,0,306.93000221252441,306.93000221252441
Rumst,1,0,232.02000045776367,232.02000045776367
Stocksbridge,4,0,184.53000068664551,340.88000297546387
Summerfield,5,0,102.25399971008301,286.98999977111816
Can Fosalba,5,0,226.81599998474121,433.52999877929688
Penarth,2,0,126.49000263214113,239.99000549316409
Suffolk,9,0,146.58000002966986,428.95000076293945
Skokie,7,0,173.80000114440918,317.42000198364258
Calasparra,3,0,145.06333351135254,333.29999923706055
Weinheim,3,0,92.616665522257492,154.8799991607666
Huber Heights,2,0,117.48999977111816,198
Guebwiller,4,0,232.66500091552734,646.21000289916992
Sioux City,3,0,157.48666636149088,316.47999954223633
Las Gabias,1,0,82.9799976348877,82.9799976348877
Wittstock/Dosse,2,0,73.494999885559082,129.98999977111816
Mutilva Baja,1,0,580.98999977111816,580.98999977111816
Dearborn,5,0,146.76599922180176,377.86999702453613
Fruit Cove,5,0,44.096000671386719,73.4000015258789
Argamasilla de Alba,1,0,12.989999771118164,12.989999771118164
Centreville,7,0,74.4200003487723,168.04000091552734
Menomonee Falls,5,0,122.30400123596192,300.08000564575195
Davenham,3,0,42.66333325703939,51.989999771118164
Buaraba,1,0,269.98999977111816,269.98999977111816
Jette,4,0,88.350000381469727,148
Schwandorf,1,0,12.989999771118164,12.989999771118164
Manises,4,0,94.337502241134644,138.36000347137451
Mundo Novo,7,0,56.15428638458252,153.70000076293945
Neuburg an der Donau,4,0,50.490000247955322,95
Flushing Township,2,0,90.880001068115234,116.13000106811523
Sakai City,15,0,156.30866635640461,510.88999938964844
Estepa,1,0,139.97999954223633,139.97999954223633
Kariya City,1,0,44.979999542236328,44.979999542236328
Glenaroua,1,0,285.25999736785889,285.25999736785889
Anxiao City,1,0,87.989999771118164,87.989999771118164
Ahlen,1,0,282.36999702453613,282.36999702453613
Benton,8,0,81.611249208450317,238.92999267578125
San Gabriel,3,0,193.31333351135254,271.95000076293945
Geestland,2,0,122.99000072479248,134.9900016784668
Overland,2,0,59.090000152587891,67.680000305175781
Traña-Matiena,1,0,144.63000297546387,144.63000297546387
Laguna Niguel,4,0,183.21499967575073,342.48000144958496
Qinzhou,14,0,119.45571429388865,328
Rancho Palos Verdes,3,0,32.663333257039383,68
South Shields,5,0,145.32600002288819,280.21999931335449
Peachtree City,3,0,143.66999880472818,190.22999954223633
Sankt Wendel,2,0,77.969998359680176,130.93999671936035
Hinges,1,0,111.97000312805176,111.97000312805176
Tres Cantos,2,0,173.0600004196167,221.1200008392334
Herten,6,0,67.305000305175781,140
Santiponce,2,0,50.485000610351562,55.9900016784668
Northeim,5,0,222.83400039672853,452.99999809265137
Lysterfield,3,0,153.90333429972333,360.96000289916992
Barakula,2,0,64.170000076293945,112.44000053405762
Daily enterprise,1,0,364.97999954223633,364.97999954223633
Ghent,17,0,155.45176371406103,596.92999839782715
Duke Field AFS,5,0,242.56599922180175,385.8900032043457
Weaverham,5,0,106.37799968719483,177.1299991607666
Kamogawa City,1,0,52.980001449584961,52.980001449584961
Mountain View,8,0,202.83000040054321,386.2700023651123
Vernon,3,0,126.88333447774252,184.59000587463379
Beechwood,5,0,144.33400001525879,268.48999977111816
San Juan de Aznalfarache,1,0,12.989999771118164,12.989999771118164
Orlândia,7,0,52.9157144001552,170.92000007629395
Lingen (Ems),7,0,197.43714264460974,428.84999847412109
Les Hauts-de-Chée,1,0,181.26999950408936,181.26999950408936
Zarauz,3,0,68.01333363850911,121.55999946594238
Lillers,1,0,256.83999824523926,256.83999824523926
East Millcreek,2,0,172.93500232696533,188.8900032043457
Sainte-Anastasie,2,0,200.22000026702881,266.14000129699707
Shibukawa City,1,0,13,13
South Plainfield,4,0,81.974999904632568,144.93999862670898
Council Bluffs,7,0,179.28285789489749,460.82000160217285
Yeosu-si,5,0,139.1879997253418,361.5
Namur,9,0,61.832223044501411,151.60000610351562
Ellesmere Port,3,0,220.39666748046875,413.69000244140625
Twickenham,3,0,150.90666643778482,293.98999786376953
Quesques,2,0,18.5,24
Thornaby,5,0,91.539999771118161,194
Fischbach,2,0,34.4950008392334,55.9900016784668
Aliso Viejo,3,0,167.49333667755127,400.48000907897949
Bradenton,6,0,213.09999974568683,760.73999786376953
Wackersberg,3,0,105.31000010172527,232.98999977111816
San Martín de Valdeiglesias,1,0,52.9900016784668,52.9900016784668
Addison,3,0,178.30000050862631,303.27999877929688
Seneffe,2,0,27.225000381469723,41.450000762939446
Ennepetal,3,0,127.75666554768881,302.9799976348877
Gawsworth,5,0,113.33600063323975,240.43000316619873
Lebach,3,0,73.933333079020187,163.82999992370605
Pégairolles-de-l'Escalette,2,0,53.75,82.5
York,17,0,86.019999840680285,259.97999954223633
Sketty,2,0,51,89
Bayshore Gardens,2,0,50.429999351501465,87.85999870300293
La Peña de las Águilas,1,0,132,132
Beverly,2,0,188.97000074386597,221.9900016784668
Pryor,4,0,167.38249802589417,261.83999633789062
Pikesville,1,0,85.450000762939453,85.450000762939453
Digne-les-Bains,3,0,78.976665496826172,184.92999649047852
Heide,3,0,147.76999791463214,220.5
Bartlett,6,0,64.836666425069168,136.44000053405762
Bergerac,4,0,128.17249870300293,262.94999694824219
Gallup,3,0,119.62999979654947,222.90999984741211
Watertown,8,0,190.37874913215637,605.98999977111816
Échirolles,7,0,114.79571560450964,209.15000534057617
Herne,7,0,179.62857246398926,594.98000335693359
Saint-Ouen-l'Aumône,5,0,92.922000503540033,228.98000144958496
Igarapé-Miri,15,0,101.20800011952717,320.36999988555908
Land O' Lakes,10,0,147.44699916839602,482.22999000549316
Izeure,4,0,71.252500534057617,111.40000152587891
Lemmon Valley-Golden Valley,3,0,49.276667277018234,96.880001068115234
Lugo,12,0,126.364999850591,302.4399995803833
Grièges,5,0,201.0079999923706,452.48999977111816
Torrelodones,4,0,238.93250060081482,607.9900016784668
Moitas,7,0,116.11571420942035,393.88999557495117
Ferndale,2,0,168.1700005531311,251.34000110626221
Oriximiná,9,0,121.77555486891005,500.93999671936035
Huntersville,8,0,87.679999947547913,231.08999919891357
Oldbury,6,0,92.291665871938065,244.93999671936035
Boreham,2,0,17.59499979019165,22.069999694824215
Devault,1,0,13.119999885559082,13.119999885559082
Neu-Ulm,2,0,228.81500005722046,425.64000034332275
San Ramon,6,0,170.18166716893512,383.03000164031982
Mandeville,6,0,146.20999987920126,280
Dilbeek,3,0,350.13333352406823,483.44999980926514
Valls,3,0,107.09000047047934,175.2700023651123
Jeogla,1,0,13.25,13.25
Madridejos,2,0,56.624999046325676,99.989997863769517
Montluçon,3,0,118.93666712443034,236.81000137329102
Palermo,4,0,179.38000249862671,241.98000717163086
Erie,3,0,95.553333600362137,188.95000076293945
Los Realejos,2,0,64.885000228881836,116.5
Winchelsea,1,0,50.880001068115234,50.880001068115234
Blankenburg (Harz),4,0,265.0350022315979,510.97000885009766
Peruíbe,10,0,81.607000064849856,205
Bourneville-Sainte-Croix,2,0,147.14500093460083,240.29000186920166
Sunrise,6,0,127.21666828791301,194.16000747680664
Dodge City,3,0,90.076666831970215,131.37000274658203
Tarleton,7,0,156.74000004359652,290.94999694824219
Tomares,2,0,344.86000061035156,544.48999977111816
Cristalina,14,0,95.10285752160209,443.55000114440918
Mason City,4,0,224.837500333786,393.32999801635742
Arsac,2,0,111.13000154495239,152.87000274658203
Emigsville,4,0,78.039999961853027,142.85999870300293
Mulberry,1,0,304.71999740600586,304.71999740600586
Oakley,3,0,130.81666660308838,337
Endasa,5,0,55.545999526977539,113
Coupvray,5,0,111.30999946594238,260.86999893188477
Covina,6,0,156.88666534423828,286.95999908447266
Neckarsulm,1,0,188.48999977111816,188.48999977111816
Mont-Saint-Aignan,2,0,52.744999885559082,92
Hopkinsville,3,0,147.71333630879721,213.15000343322751
Pimenta Bueno,8,0,99.646249294281,372.88000297546387
Fort Wayne,13,0,166.35999987675595,654.63999176025391
Dinuba,5,0,122.44199981689454,378
Moye,2,0,69.8149995803833,114.6299991607666
Mishima City,1,0,58.44000053405761,58.44000053405761
Berea,8,0,120.83750009536743,373.46999931335449
Ipu,11,0,119.77000106464735,224.49000549316406
Tuntum,6,0,56.188333193461105,119.9499969482422
Nordhausen,1,0,13.5,13.5
La Trinité,3,0,80.47333272298178,111.97999954223633
Lincolnia,1,0,132,132
Westchase,2,0,46,78.5
Occidental,2,0,266.86499786376953,394.64999389648438
La Coruña,12,0,166.73666731516519,500.5
Cargo,2,0,114.03999900817871,209.09999847412109
Marrero,5,0,85.496000099182126,159.90000152587891
Andenne,1,0,143.8699951171875,143.8699951171875
Loja,1,0,13.5,13.5
Soest,3,0,200.43666712443036,535.04000091552734
Falkensee,2,0,83.69999885559082,124.9499969482422
Vire-Normandie,2,0,70.345000267028809,115.48999977111816
Orchard Park,4,0,71.1925003528595,117.9900016784668
Lichtervelde,1,0,285.09000015258789,285.09000015258789
Badajoz,6,0,104.23500029246013,334.45000076293945
Junction City,4,0,132.26500129699707,196.25
Camp Swift,2,0,124.93500328063965,212.8800048828125
Nantwich,3,0,61.323333740234375,88.5
Lake Morton-Berrydale,3,0,90.796666463216141,222
Myers Corner,2,0,202.47000122070312,341.45000076293945
Wylie,5,0,140.04800071716309,283
Stagecoach,5,0,116.77600059509277,198.69000244140625
Fréjus,4,0,141.21749877929688,238.97999572753903
Troy,6,0,83.4533338546753,134.07000160217285
Griffin,1,0,182.52000045776367,182.52000045776367
Maricá,6,0,101.89833402633667,260.98000144958496
Esperantina,7,0,131.77285752977642,283.789999961853
Cailloux-sur-Fontaines,1,0,53.530001640319824,53.530001640319824
Loos,3,0,321.01333204905188,792.54999542236328
Floresta,9,0,111.69111092885335,296.51000308990479
Gera,3,0,146.46666749318442,189.91999816894531
Fleckney,9,0,59.102222336663139,129.4900016784668
Brookline,16,0,152.85750085115433,300.9799976348877
Thousand Oaks,10,0,119.17799997329712,391.789999961853
Seaford,2,0,41.295000076293945,69
Vauréal,2,0,176.28499794006348,254.07999801635742
Lake Butler,9,0,182.46889008416073,716.98999977111816
West Babylon,5,0,122.63400039672851,224
Pojuca,6,0,74.576667149861649,134.53999710083008
Pézenas,2,0,56.295000076293945,98.989999771118164
Son Ferriol,1,0,13.609999656677246,13.609999656677246
Sherborne Saint John,3,0,39.180000623067222,61.980001449584961
Ballwin,10,0,83.551999759674075,305.59999942779541
Boa Esperança,10,0,132.6279995918274,395.06999778747559
Longues-sur-Mer,3,0,76.37000020345053,115.5
Hythe,3,0,182.39333534240723,471.68000602722168
Herndon,4,0,141.49499702453613,328.31998825073242
Stevenage,2,0,86.9749984741211,115.78999710083008
Tauá,9,0,166.45333396063907,334.28000259399414
Gießen,2,0,301.29499864578247,306.87999725341797
Freiberg,5,0,150.72999973297118,384.98999786376953
North Tustin,8,0,238.33374977111816,392.31000232696533
Temse,2,0,136.34999990463257,252.71000003814697
Atascadero,4,0,129.652498960495,327.55999660491943
Prunedale,2,0,124.79500341415405,202.8800048828125
Castanet-Tolosan,2,0,161.10999965667725,308.47999954223633
Autazes,9,0,186.18111144171817,756.94000625610352
Kumhausen,3,0,134.24333318074542,239.94999694824216
Euclides da Cunha,11,0,194.48454666137695,506.90000534057617
Vallejo,10,0,116.58400001525879,480.97999954223633
Yorba Linda,2,0,87.395001411437988,146.44000244140625
Kaarst,4,0,113.60000085830688,222.6200008392334
Armthorpe,5,0,126.37000026702881,200
Ann Arbor Charter Township,2,0,71.394999980926514,129
Ayase city,5,0,84.65400066375733,228.7400016784668
Reutlingen,3,0,178.78999869028729,434.43999481201172
Leighton Buzzard,4,0,68.270000696182251,107.77000331878662
Périgueux,2,0,100.96500158309937,188.13000297546387
Okinawa City,1,0,68.8100004196167,68.8100004196167
Korbach,2,0,204.05500221252441,289.30000305175781
West Springfield,8,0,72.752500414848328,136.86000156402588
Ziesendorf,3,0,78.4566666285197,123.5
Little Elm,3,0,96.03000132242839,172.32000255584717
Roncq,2,0,120.93499994277954,216.86999988555908
Madison Heights,2,0,108.7950005531311,141.36999988555908
Leinefelde-Worbis,1,0,227.35999965667725,227.35999965667725
Rosário,8,0,160.41500043869021,596.6200008392334
Huntley,1,0,38.890000343322754,38.890000343322754
West Jordan,13,0,132.298462500939,322.85999870300293
Mauriti,9,0,124.87666744656033,389.58000564575195
Coatbridge,5,0,133.5400011062622,244.94000053405762
Auderghem,2,0,119.98000049591064,192.06999969482422
Eppingen,3,0,322.58333269755047,799.94999694824219
Chenoise-Cucharmoy,3,0,221.68999926249188,619.46999740600586
La Mole,2,0,59.360000610351562,104.82000160217285
Sun City,3,0,162.76666450500488,414.31999397277832
Sainte-Foy-Saint-Sulpice,1,0,371.17999839782715,371.17999839782715
Baesweiler,2,0,83.965000152587891,133.93000030517578
Sagunto,5,0,317.36600112915039,570.52000045776367
Villeneuve-Saint-Georges,7,0,117.89857155936105,286
Alexandria,5,0,125.23800048828124,179.82000160217285
Épieds-en-Beauce,3,0,53.033334096272782,92.720001220703125
Janaúba,8,0,65.092499852180481,181
Belen,5,0,242.64000129699707,354.11999607086182
Silver Spring,5,0,130.88799953460693,308.5
Ramsey,5,0,109.92800006866455,335.23000144958496
Eielson Air Force Base,1,0,193.94000148773193,193.94000148773193
Prairieville,5,0,125.0760015487671,230
Fraga,2,0,49.835000514984131,67.670001029968262
Jacundá,12,0,68.981666803359985,283.95000076293945
Santiago de Compostela,4,0,119.07749962806702,177.82999897003174
Montornès del Vallès,4,0,81.3374993801117,186.41999626159668
Proveysieux,2,0,97.225000858306885,175.46000194549561
Maubeuge,5,0,49.646000862121582,109.2700023651123
Bellwood,2,0,136.91000032424927,161.98000144958496
Ituverava,7,0,83.291427748543882,194.16999626159668
Lemoore,3,0,141.4499979019165,289.84999370574951
Pueblo Nuevo,6,0,338.46666638056439,894.439998626709
Nerja,1,0,119.93000030517578,119.93000030517578
Zamora,1,0,232.69000244140625,232.69000244140625
Stockbridge,9,0,98.5955556233724,344.98999786376953
Wauwatosa,2,0,76.585000991821289,83.970001220703125
Colbitz,4,0,84.372499942779541,142
Dundas,2,0,264.79999828338623,482.6199951171875
Gerona,10,0,92.418000221252441,208.95000076293945
Russellville,3,0,48.98333422342936,77.970001220703125
São Mateus do Maranhão,5,0,65.922000122070315,109
Winter Haven,11,0,58.882727189497515,157.21999740600586
Long Neck,2,0,126.05000019073486,144.11000061035156
Mandelieu-la-Napoule,2,0,259.43500328063965,285
Bobes,1,0,183.98000526428223,183.98000526428223
Bromley,5,0,106.58399887084961,164.98999977111816
Hasuda City,1,0,106.94000053405762,106.94000053405762
Saint-Michel-sur-Orge,3,0,230.08666578928629,384.38000106811523
Don Benito,5,0,74.787999343872073,116.46999740600585
Roeselare,6,0,113.1916667620341,274.95000076293945
Burscheid,2,0,473.76999950408936,568.58000183105469
East Gull Lake,3,0,119.47333526611328,194.44000053405762
Colomiers,2,0,127.73499965667725,228.48999977111816
Rexburg,8,0,125.52000093460083,437
Hanvec,2,0,105.48999977111816,196.98999977111816
Gold Canyon,3,0,154.07666651407879,421.25
Mason,10,0,106.11499938964843,385.31999588012695
Prestwich,3,0,59.329999923706055,120
Cattenom,1,0,163.98999977111816,163.98999977111816
Royse City,5,0,185.32200012207031,679.4900016784668
Loire-Authion,3,0,65.133334477742508,131.94000244140625
Balaguer,3,0,121.14666684468588,299.94000053405762
Romilly-sur-Seine,5,0,105.38599815368651,188.96999740600586
Arendonk,2,0,339.56500148773193,530.44000053405762
Plainfield charter Township,7,0,153.76714515686035,416.800012588501
Bischwiller,4,0,222.7099986076355,337.48999786376953
